age,education.num,capital.gain,capital.loss,hours.per.week,net_capital,work_intensity
-1.2866977207313866,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
1.2821378861786805,1.5200346468731416,-0.14685735624210156,5.5528108966769745,1.5867739639386809,-0.44213119118771554,1.5867739639386809
-0.4793493871310797,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
3.1170204625430142,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-2.8652423529774826,-0.1348305184882133,-2.865242352977482
-1.213302417676813,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
-1.5802789329496798,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
-1.1399071146222397,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.1399071146222397,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
1.5757190983969738,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.5527446901856531,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.5527446901856531,1.1325281631416235,-0.14685735624210156,4.474783146877864,-0.4368698164777571,-0.3847175982122207,-0.4368698164777569
-1.3600930237859599,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
1.795905007560694,1.1325281631416235,-0.14685735624210156,4.075148145808171,-0.4368698164777571,-0.3634338406332043,-0.4368698164777569
2.236276825888134,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
-0.25916347796735967,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.10781303730550704,-1.5800172229790033,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.2866977207313866,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
-0.772930599349373,-0.41749777178444897,13.03220945483313,-0.2172277916070518,-0.03214106039446951,13.003160062647968,-0.032141060394469366
0.034417734250933696,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.9197212054585198,-1.5800172229790033,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.33255878102193304,-1.9675237067105216,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.8463259024039465,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.1399071146222397,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
0.034417734250933696,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
-0.25916347796735967,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
2.1628815228335605,-1.9675237067105216,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
-0.18576817491278633,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.40595408407650635,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
-1.213302417676813,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
-0.18576817491278633,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.2866977207313866,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
-0.25916347796735967,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
0.25460364341465375,-0.029991288052930873,-0.14685735624210156,5.811833582555479,-0.03214106039446951,-0.45592621924818916,-0.032141060394469366
0.40139424952380043,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
-0.8463259024039465,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.3600930237859599,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-1.0034900749943596,-0.1348305184882133,-1.0034900749943596
0.18120834036008038,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.25460364341465375,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.4368698164777571,-0.1348305184882133,-0.4368698164777569
2.3830674319972807,2.2950476143361778,-0.14685735624210156,-0.2172277916070518,-2.460513596894195,-0.1348305184882133,-2.4605135968941947
1.4289284922878271,1.5200346468731416,0.8663594323612482,-0.2172277916070518,-0.8415985725610446,0.8752282979777009,-0.8415985725610445
1.4289284922878271,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.4793493871310797,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,1.9105569688053108,-0.1348305184882133,1.9105569688053112
0.548184855632947,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
1.0619519770149606,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.548184855632947,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.40139424952380043,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.40595408407650635,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
-0.4793493871310797,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.6261399932402264,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
0.32799894646922706,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.9197212054585198,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.9197212054585198,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
2.0894862197789874,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
-0.40595408407650635,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.40139424952380043,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
2.0894862197789874,-2.3550301904420397,-0.14685735624210156,-0.2172277916070518,-3.027133855410798,-0.1348305184882133,-3.0271338554107974
-0.40595408407650635,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.9931165085130931,1.1325281631416235,0.2913509973096854,-0.2172277916070518,0.6154249493387907,0.3020120367601172,0.6154249493387906
0.7683707647966671,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,3.2056889882718314,-0.1348305184882133,3.2056889882718314
-0.33255878102193304,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.10781303730550704,1.1325281631416235,0.8663594323612482,-0.2172277916070518,2.072448471238626,0.8752282979777009,2.0724484712386255
0.548184855632947,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.10781303730550704,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.6995352962947997,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
-0.33255878102193304,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.213302417676813,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.034417734250933696,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.3600930237859599,0.7450216794101053,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.25916347796735967,1.1325281631416235,-0.14685735624210156,4.6597993510767965,-0.8415985725610446,-0.3945711896839876,-0.8415985725610445
-0.25916347796735967,-1.5800172229790033,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.6949754617420938,-0.41749777178444897,0.8663594323612482,-0.2172277916070518,-0.03214106039446951,0.8752282979777009,-0.032141060394469366
-0.5527446901856531,1.1325281631416235,0.8149605578093093,-0.2172277916070518,0.7773164517721056,0.8239896223245132,0.7773164517721057
-0.6261399932402264,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.21069619325550304,-0.1348305184882133,0.21069619325550304
-1.0665118115676664,-0.41749777178444897,-0.14685735624210156,3.2561430818875654,0.7773164517721056,-0.319815275718183,0.7773164517721057
-1.2866977207313866,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.7683707647966671,-2.3550301904420397,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
1.5757190983969738,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.4334883268405332,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.7683707647966671,-3.130043157905076,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.18576817491278633,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,0.9392079542054207,-0.1348305184882133,0.9392079542054209
0.9151613709058138,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.4793493871310797,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,1.1820452078553931,-0.1348305184882133,1.1820452078553934
1.135347280069534,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
1.795905007560694,-1.5800172229790033,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
-0.40595408407650635,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
0.6949754617420938,1.1325281631416235,0.5138158697293596,-0.2172277916070518,0.37258769568881805,0.5237835354846831,0.3725876956888182
1.8693003106152672,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.9197212054585198,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
-0.9931165085130931,-2.3550301904420397,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
-0.18576817491278633,-1.9675237067105216,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
-1.2866977207313866,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
0.32799894646922706,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.40139424952380043,-2.3550301904420397,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.18576817491278633,0.7450216794101053,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
2.970229856433867,2.2950476143361778,-0.14685735624210156,-0.2172277916070518,-2.784296601760825,-0.1348305184882133,-2.7842966017608246
-0.9197212054585198,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.5527446901856531,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.5344791981221331,-0.1348305184882133,0.5344791981221334
-0.18576817491278633,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.5068836298951065,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
-0.40595408407650635,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
1.6491144014515473,1.9075411306046597,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.5068836298951065,-1.5800172229790033,-0.14685735624210156,-0.2172277916070518,-2.3795678456775375,-0.1348305184882133,-2.379567845677537
-0.18576817491278633,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.6215801586875205,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.8463259024039465,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,4.743658261388324,-0.1348305184882133,4.743658261388324
0.32799894646922706,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.6261399932402264,-0.41749777178444897,13.03220945483313,-0.2172277916070518,-0.03214106039446951,13.003160062647968,-0.032141060394469366
2.236276825888134,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,0.6154249493387907,-0.1348305184882133,0.6154249493387906
-0.6995352962947997,-0.8050042555159671,-0.14685735624210156,-0.2172277916070518,0.12975044203884553,-0.1348305184882133,0.1297504420388458
0.6949754617420938,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
2.3830674319972807,-2.3550301904420397,-0.14685735624210156,-0.2172277916070518,-1.9748390895942498,-0.1348305184882133,-1.9748390895942496
-1.213302417676813,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.213302417676813,0.7450216794101053,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
1.135347280069534,-1.9675237067105216,-0.14685735624210156,-0.2172277916070518,-2.0557848408109076,-0.1348305184882133,-2.055784840810907
1.0619519770149606,-0.41749777178444897,0.8663594323612482,-0.2172277916070518,-0.4368698164777571,0.8752282979777009,-0.4368698164777569
0.32799894646922706,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
-0.038977568803639645,-2.7425366741735577,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.5068836298951065,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.40139424952380043,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.32799894646922706,1.9075411306046597,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.32799894646922706,-0.029991288052930873,0.8663594323612482,-0.2172277916070518,-0.03214106039446951,0.8752282979777009,-0.032141060394469366
-1.0665118115676664,-0.029991288052930873,0.17036595413358302,-0.2172277916070518,-0.03214106039446951,0.18140407714569087,-0.032141060394469366
0.548184855632947,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.40595408407650635,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.8417660678512404,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
0.034417734250933696,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
-1.3600930237859599,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.4368698164777571,-0.1348305184882133,-0.4368698164777569
-1.2866977207313866,-0.029991288052930873,-0.14685735624210156,4.02334360863247,-0.8415985725610446,-0.3606748350211096,-0.8415985725610445
0.6215801586875205,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-1.2463273286443322,-0.1348305184882133,-1.2463273286443322
0.47478955257837374,1.5200346468731416,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.40595408407650635,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
-1.4334883268405332,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
1.5023237953424005,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.7773164517721056,-0.1348305184882133,0.7773164517721057
0.9151613709058138,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
1.5023237953424005,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
0.6215801586875205,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.4368698164777571,-0.1348305184882133,-0.4368698164777569
-0.40595408407650635,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.6797070701277297,-0.1348305184882133,-0.6797070701277294
-0.6995352962947997,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.12975044203884553,-0.1348305184882133,0.1297504420388458
-1.4334883268405332,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
0.25460364341465375,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
2.676648644215574,-0.41749777178444897,0.20278678269711373,-0.2172277916070518,-2.1367305920275648,0.21372385717308615,-2.1367305920275648
1.6491144014515473,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-2.784296601760825,-0.1348305184882133,-2.7842966017608246
-0.9197212054585198,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
0.6949754617420938,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.4793493871310797,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
1.4289284922878271,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.25916347796735967,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.3600930237859599,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
0.6215801586875205,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.0665118115676664,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-2.0557848408109076,-0.1348305184882133,-2.055784840810907
0.10781303730550704,1.9075411306046597,13.03220945483313,-0.2172277916070518,-0.03214106039446951,13.003160062647968,-0.032141060394469366
1.795905007560694,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,2.396231476105256,-0.1348305184882133,2.396231476105256
1.7225097045061206,1.5200346468731416,0.46597537880024714,-0.2172277916070518,-0.03214106039446951,0.47609215276133154,-0.032141060394469366
0.10781303730550704,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-0.19403256282778455,-0.1348305184882133,-0.19403256282778453
-0.5527446901856531,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
-0.18576817491278633,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-1.2463273286443322,-0.1348305184882133,-1.2463273286443322
-0.18576817491278633,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-3.027133855410798,-0.1348305184882133,-3.0271338554107974
-0.40595408407650635,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
0.7683707647966671,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-0.3559240652610996,-0.1348305184882133,-0.3559240652610994
0.034417734250933696,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.6949754617420938,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.038977568803639645,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
-0.40595408407650635,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.2866977207313866,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.8417660678512404,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,1.5867739639386809,-0.1348305184882133,1.5867739639386809
0.6215801586875205,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
0.8417660678512404,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,0.37258769568881805,-0.1348305184882133,0.3725876956888182
0.9151613709058138,-2.7425366741735577,-0.14685735624210156,-0.2172277916070518,-2.62240509932751,-0.1348305184882133,-2.62240509932751
0.8417660678512404,1.1325281631416235,0.8663594323612482,-0.2172277916070518,0.7773164517721056,0.8752282979777009,0.7773164517721057
1.3555331892332538,-1.5800172229790033,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.9931165085130931,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,0.12975044203884553,-0.1348305184882133,0.1297504420388458
-1.3600930237859599,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-1.6510560847276199,-0.1348305184882133,-1.6510560847276197
0.9885566739603872,-0.029991288052930873,-0.14685735624210156,-0.2172277916070518,-2.29862209446088,-0.1348305184882133,-2.2986220944608795
-0.6261399932402264,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.8415985725610446,-0.1348305184882133,-0.8415985725610445
-0.25916347796735967,1.1325281631416235,0.8149605578093093,-0.2172277916070518,-0.4368698164777571,0.8239896223245132,-0.4368698164777569
-0.6995352962947997,-1.1925107392474852,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.8463259024039465,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-0.8463259024039465,-0.41749777178444897,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.1399071146222397,0.35751519567858725,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
-1.0665118115676664,-0.029991288052930873,0.5200100930727983,-0.2172277916070518,-0.8415985725610446,0.5299584528069904,-0.8415985725610445
-0.772930599349373,1.1325281631416235,-0.14685735624210156,-0.2172277916070518,-0.03214106039446951,-0.1348305184882133,-0.032141060394469366
